AD_ax (m/s^2),AD_ay (m/s^2),AD_az (m/s^2)
5.296181766658217662e-04,5.028540656648396211e-04,8.172911551499039296e-04
5.243283766238790141e-04,5.075956033218932120e-04,8.150734679448007813e-04
5.131550289545295856e-04,5.009146542206520262e-04,8.093677295061432828e-04
5.317912319539900776e-04,5.029378594200036544e-04,8.081852730685368594e-04
5.268954203270120092e-04,5.063743230454374874e-04,8.277872290937924064e-04
5.337332638847555122e-04,5.067429763007621525e-04,8.023308990572805251e-04
5.294061361911378549e-04,5.127445408371463171e-04,8.163324890992453876e-04
5.061782734551354117e-04,5.051510812501608036e-04,8.088231027585711472e-04
5.222462846910449086e-04,4.761637903078839019e-04,7.921993134149069244e-04
5.121521526639956877e-04,4.893003698799287902e-04,7.905093864674736948e-04
5.039983834841982487e-04,4.933630702299106720e-04,7.827949447320452659e-04
5.171127458720643257e-04,4.890466301650034375e-04,7.919991883118877212e-04
5.031496233712120071e-04,4.989675707835067309e-04,7.870135724986441214e-04
5.230421427270261995e-04,4.751393410604082875e-04,7.687031356994035664e-04
4.940478824729008060e-04,4.818266352370379163e-04,7.692545998050290268e-04
4.777829757042546962e-04,4.910594761272695169e-04,7.631453383660196776e-04
4.890141586681836985e-04,4.693428578184551375e-04,8.008152710467096765e-04
4.947398104102233114e-04,4.734631117892746993e-04,7.560772560900019248e-04
4.836724445239069825e-04,4.770819459889587928e-04,7.534690383088931591e-04
4.854196004748460706e-04,4.511374668418712593e-04,7.479647388675973643e-04
4.868985609778227197e-04,4.570794571447230558e-04,7.586846340065220079e-04
4.822225559063189485e-04,4.760537275161540812e-04,7.486769337668599351e-04
4.756367648021228751e-04,4.760231727193899574e-04,7.546332566442532632e-04
4.741860413130461133e-04,4.699791996296123547e-04,7.611067964839059565e-04
4.802106203818089789e-04,4.603997516788318708e-04,7.490027077373971392e-04
4.737528182994911832e-04,4.531751060953289169e-04,7.590681560511049848e-04
4.719324873596157112e-04,4.511202168668914736e-04,7.460481140426666099e-04
4.708877416035517544e-04,4.622574400845574352e-04,7.369923710578923188e-04
4.570348493545561852e-04,4.452936455715188029e-04,7.372226491237976248e-04
4.643049473920049259e-04,4.529529320728854086e-04,7.416955167276891806e-04
4.538622919547974951e-04,4.491010610639438135e-04,7.224280842995286231e-04
4.730307179901573349e-04,4.557449885182630195e-04,7.051095690523566557e-04
4.517353972569469940e-04,4.373512866768812296e-04,6.964086771532335823e-04
4.684815046771755140e-04,4.439935832975229696e-04,7.296170159406954910e-04
4.449273461390078279e-04,4.445037065290419328e-04,7.094600815576461352e-04
4.430822260115245700e-04,4.375812535657728542e-04,7.179445281233241350e-04
4.452282972781097760e-04,4.407658080997538057e-04,7.053726827696536490e-04
4.446070433986733478e-04,4.537749696670825188e-04,7.197530979833403593e-04
4.572678787873341597e-04,4.316617364665771886e-04,7.027422135458554929e-04
4.561572870487393279e-04,4.242452881293131209e-04,7.275687334745423304e-04
4.386374108059441345e-04,4.363970325325978615e-04,6.881721550823239600e-04
4.454364187065159198e-04,4.242944698952190083e-04,6.924017378731023948e-04
4.424449853150459787e-04,4.444976928703414198e-04,6.970329811026832433e-04
4.403117338482723307e-04,4.299723791998657715e-04,7.023879185516713119e-04
4.343275768614640099e-04,4.358318104286187131e-04,7.046481111578108136e-04
4.291398516075823439e-04,4.175286705985212839e-04,7.031153767010033234e-04
4.258859219512308326e-04,4.210977930750244859e-04,6.923155890212586219e-04
4.318683067203157237e-04,4.326263888687151976e-04,6.758535294692279236e-04
4.394710567308153385e-04,4.197932754824828107e-04,6.928822210891458222e-04
4.267417352231378633e-04,4.158850918966340809e-04,6.797164374613758487e-04
4.366267897778659530e-04,4.343925720178033203e-04,6.684221582189833841e-04
4.312338004320590088e-04,4.138821933624816448e-04,6.718873318092969706e-04
4.345035298588810382e-04,4.198942309033107693e-04,6.638003747053617710e-04
4.367315104391061202e-04,4.191744751860279725e-04,6.728640479129635414e-04
4.203690284636237917e-04,4.090147574776084941e-04,6.740809850800233817e-04
4.214334317337881260e-04,4.120584326549235838e-04,6.724286109430274846e-04
4.208864909842631018e-04,4.012959110944131023e-04,6.802452827118718199e-04
4.147673572121761475e-04,4.242720893664200322e-04,6.749971825573131134e-04
4.236076736410445288e-04,4.073135127799119241e-04,6.503253874306618712e-04
4.102187280446823294e-04,4.075349471033254856e-04,6.558872850146550693e-04
4.208342467935433139e-04,4.031041490595366271e-04,6.695481519846189621e-04
4.246537143997789051e-04,4.046205469172015350e-04,6.382453123183018211e-04
4.093438833034935003e-04,4.118792413479475186e-04,6.468013053832251261e-04
4.125985558725552027e-04,4.051166842584277665e-04,6.566786592812229881e-04
4.091147781787490595e-04,3.969843510255005700e-04,6.339207652701552443e-04
4.005945362616097102e-04,4.032285682267658746e-04,6.556858249516549827e-04
3.997456721270756371e-04,3.992359222009026192e-04,6.348491301336199643e-04
4.015108738704458911e-04,4.074071675097338239e-04,6.645292679716539473e-04
3.902849226807012309e-04,3.940782006409407822e-04,6.632181155743393022e-04
4.047807068808233362e-04,4.002167676083911345e-04,6.080346816585896269e-04
3.965942870933007974e-04,4.003531130807729834e-04,6.391551090131166509e-04
3.993900642665246204e-04,3.969300526369760320e-04,6.236668246454021370e-04
3.840300404272273694e-04,3.851757804540461953e-04,6.470064120534272864e-04
3.990461646424244913e-04,3.732416935110110558e-04,6.208059328559684597e-04
3.941858522349008897e-04,4.023534503479021872e-04,6.236870272211520296e-04
3.994564215968216003e-04,3.910182402487838416e-04,6.213444964070320362e-04
4.076907428468785682e-04,3.898265964831328155e-04,6.388874584066555002e-04
4.012569866549108846e-04,3.868286029256430905e-04,6.295066617615104445e-04
3.980828028380368425e-04,3.794454563676485427e-04,6.253021751632427405e-04
3.976771491966276891e-04,3.873580678814088547e-04,6.062566284924149080e-04
4.052287705340667178e-04,3.868848986876070699e-04,6.150593727493186558e-04
3.956919119805662501e-04,3.994270221766328677e-04,6.342769753945598499e-04
3.919833817869699762e-04,3.756711501394785426e-04,6.072245310537655906e-04
4.000355597520087697e-04,3.815676278112376495e-04,5.930432270552653436e-04
3.854429721431054906e-04,3.801272195773876999e-04,6.102808558473085416e-04
3.933580344422121680e-04,3.712258846528497655e-04,5.948047935686242172e-04
3.779531469550796610e-04,3.781351377368217148e-04,6.187273049913811227e-04
3.766029656466454061e-04,3.857765322028687441e-04,6.250382784425005710e-04
3.835245388183146148e-04,3.818866881951153789e-04,5.867380488663694526e-04
3.870409852099266691e-04,3.735635779986185728e-04,5.922734897933645435e-04
3.819766909644543981e-04,3.786792033371863195e-04,5.784823067108343106e-04
3.781419603786912559e-04,3.738973575774464275e-04,5.795383113398540646e-04
3.900091702541438714e-04,3.742611238589064484e-04,5.940963206349429791e-04
3.824484250800751651e-04,3.682473121376629794e-04,5.792626145924611092e-04
3.637720159112364121e-04,3.676817262727923052e-04,5.804248715304048765e-04
3.799869789270723963e-04,3.661413044676395260e-04,5.816710423858361279e-04
3.683375613731655574e-04,3.581579216186613849e-04,5.795523182114344128e-04
3.754078369913559088e-04,3.634974261204700248e-04,5.586171321454341029e-04
3.678750012845731802e-04,3.567984228688725356e-04,5.906585038816312798e-04
3.621022087766965570e-04,3.621035904062456612e-04,5.758319805037576773e-04
3.766521036423229121e-04,3.614686323591354217e-04,5.750293345182208625e-04
3.814923607831250405e-04,3.583435924628434956e-04,5.753065144187368123e-04
3.665569464548999452e-04,3.674330564540676750e-04,5.845111314184100234e-04
3.786634548400805871e-04,3.678982053397527631e-04,5.582853283192201711e-04
3.686201258204607712e-04,3.723598564608082023e-04,5.917991074108956652e-04
3.602841854269743342e-04,3.695061789965590798e-04,5.772934555492041436e-04
3.655744634152576313e-04,3.546306502551275055e-04,5.613012341620928717e-04
3.627996103436894010e-04,3.552658420935221996e-04,5.635370904237522755e-04
3.723266239586865570e-04,3.579965107919675532e-04,5.635377933480569760e-04
3.582098981542948188e-04,3.578948022083607060e-04,5.448134837515958588e-04
3.660190541170879066e-04,3.597863975445748019e-04,5.768454587691416915e-04
3.575077626693694082e-04,3.516854618227958440e-04,5.712770203476897051e-04
3.638018957403649331e-04,3.532484596095050397e-04,5.549763736142012023e-04
3.516561498630095301e-04,3.539474086814382099e-04,5.598430697243436758e-04
3.595242090443522042e-04,3.482864218959024426e-04,5.591689427276882009e-04
3.727427333051419947e-04,3.639752937757425536e-04,5.568868547321585661e-04
3.518852021264007638e-04,3.466125956560867321e-04,5.466018959218586944e-04
3.672998942834910857e-04,3.549756638070835149e-04,5.631713358788993521e-04
3.660694940925132224e-04,3.559915238170477890e-04,5.532586699111391969e-04
3.352621536963565482e-04,3.549962462006853820e-04,5.657012027615703886e-04
3.651020663615838326e-04,3.480993722941387028e-04,5.531359155976630715e-04
3.495202515547159963e-04,3.427830197744152741e-04,5.504473666440581284e-04
3.603274124257177849e-04,3.526227341692000699e-04,5.556059567348264850e-04
3.396508216506081632e-04,3.513948512845594362e-04,5.307009308634735942e-04
3.565134463658474213e-04,3.514512326062408211e-04,5.295805490379913759e-04
3.476143810999138837e-04,3.457263274908023020e-04,5.251912420171880218e-04
3.570810960139809238e-04,3.540281053356381536e-04,5.411625148231774497e-04
3.521404094915847648e-04,3.455923987207112132e-04,5.194011510657312774e-04
3.464483756194676727e-04,3.379545271482505713e-04,5.326087317312346936e-04
3.384833705799604811e-04,3.470105513812958998e-04,5.636183325419611952e-04
3.592824900001724293e-04,3.388141350806018136e-04,5.323577988857736273e-04
3.539538723489500790e-04,3.473895026010186690e-04,5.468781787143281578e-04
3.625591111277762886e-04,3.356118288577175776e-04,5.283874484550923510e-04
3.644833120554964332e-04,3.449473390435057432e-04,5.189560304387861450e-04
3.410404771451707871e-04,3.441266290172977126e-04,5.313143059008041064e-04
3.404620377716119362e-04,3.525331910970902808e-04,5.226184548666933322e-04
3.383685520203743679e-04,3.551624813069582227e-04,5.070174490525549207e-04
3.414342285083624032e-04,3.422131299533173786e-04,5.375893381134007679e-04
3.516917804145061350e-04,3.441633095381211867e-04,5.370022134507755748e-04
3.429388413429149216e-04,3.422420205449208880e-04,5.217968326455777470e-04
3.553431989878445829e-04,3.337550285061727695e-04,5.203297653237033216e-04
3.410989309760155365e-04,3.368669220429995788e-04,5.086872602408537862e-04
3.397194149540039287e-04,3.266203916622887693e-04,5.277691579859995893e-04
3.267940660888258068e-04,3.385147705883552699e-04,5.104716094671983605e-04
3.393297421339943709e-04,3.232425380198725834e-04,5.369692383165166824e-04
3.333887542788182244e-04,3.309942599916764448e-04,5.445230070967852810e-04
3.331957948917582614e-04,3.234112024575568067e-04,5.263921533867488159e-04
3.415860376704862563e-04,3.132467438023116692e-04,5.221413121934549532e-04
3.402306372240330480e-04,3.336646978654320638e-04,5.079325427023548452e-04
3.236871369423800359e-04,3.332902030856332463e-04,5.328406906233423964e-04
3.357264539977602882e-04,3.227949873935099991e-04,5.025546428310356892e-04
3.342695048492812433e-04,3.381892364330810370e-04,5.000229735776884430e-04
3.076024918709468862e-04,3.445216867766304420e-04,5.291199700336000900e-04
3.181107496114859230e-04,3.364008921985944551e-04,5.065366386875652140e-04
3.391245674454572141e-04,3.318287100290855433e-04,5.167458942735769431e-04
3.208347994631574975e-04,3.203047398034637033e-04,4.943611606613039413e-04
3.300996438572676166e-04,3.299907930100912448e-04,5.060841690097170982e-04
3.256869391615284924e-04,3.259346809562233753e-04,5.229767385966346740e-04
3.248899796470343100e-04,3.247546675895605786e-04,5.040021889190017838e-04
3.110514566846117991e-04,3.350319440356257250e-04,4.946270717754372437e-04
3.263630903047086223e-04,3.223777503461435563e-04,5.269341690175306098e-04
3.300567052285411588e-04,3.172372484215254282e-04,4.842806534888142956e-04
3.205097684830473972e-04,3.229265597381162267e-04,5.172362005029838101e-04
3.224459415008586465e-04,3.271753111215671729e-04,4.852223970924333138e-04
3.212073864624522663e-04,3.300214602390760745e-04,5.199374276161663729e-04
3.145594157035231536e-04,3.122908192078968376e-04,5.014554066633570032e-04
3.144850086815196774e-04,3.288723260256325620e-04,4.754230499689168538e-04
3.147058791856261330e-04,3.274333170755427090e-04,4.900176314974279525e-04
3.220759607740115191e-04,3.168917013432256003e-04,5.158435416911420161e-04
3.137523303369529285e-04,3.225645077259326507e-04,4.883868514684795411e-04
3.061733064612029019e-04,3.178086964239436774e-04,4.786112911245545736e-04
3.144249239418352008e-04,3.121522926760703933e-04,5.044170699661427483e-04
3.181855790026497707e-04,3.060166608769616546e-04,4.863972446500177045e-04
3.223714392117729699e-04,3.053565915687125355e-04,4.896497146184460025e-04
3.180102706030813646e-04,3.108189111738767787e-04,4.953120498481946134e-04
3.224550027552993813e-04,3.025431183321711627e-04,4.905998939832324768e-04
3.008952904535228037e-04,3.026786375335671349e-04,4.997145618929243940e-04
3.115128224678345692e-04,3.112761952037046875e-04,4.882738048533463021e-04
3.090685304373778485e-04,3.097036853709045465e-04,4.968202227481498170e-04
3.072442965617563004e-04,3.021123951592034787e-04,4.869799352416974685e-04
3.259014777679744026e-04,3.099654248551713255e-04,4.951445965919892313e-04
3.123256358486600900e-04,3.095939992755453282e-04,4.686158393426833268e-04
3.212215476639375357e-04,3.171409214952460921e-04,4.777504979391726265e-04
3.158372032585311730e-04,3.109973256797591797e-04,5.059862640190646845e-04
3.035680415484958631e-04,3.041643064893333670e-04,4.929909994790709123e-04
3.155614156337355550e-04,3.056202290894948154e-04,4.938124622496228508e-04
2.975043270858343590e-04,3.086557011837058433e-04,4.661670302462963232e-04
3.009299421871528598e-04,3.147662392203787098e-04,4.546221957474105889e-04
3.147708397399772849e-04,3.091519907416111690e-04,4.690268003268129515e-04
3.107764596876332486e-04,3.068869205393286582e-04,4.871036850461725270e-04
3.078549206131221227e-04,3.005447277432034010e-04,4.659098303794775549e-04
3.144027464596131725e-04,2.926415974622848925e-04,4.645878172774834574e-04
2.954129665267216098e-04,3.005491543171730793e-04,4.660727910390093532e-04
2.977191955181980403e-04,2.927940082266509980e-04,4.747284315375870220e-04
2.963430407464948471e-04,3.152066402645685808e-04,4.960575724843673635e-04
3.140356175366073514e-04,2.900537307097780272e-04,4.817640586008738049e-04
3.085899898172888515e-04,3.069325702018755112e-04,4.779392396402706595e-04
3.060826454535553508e-04,3.060180092014085930e-04,4.532243119482854635e-04
3.035750527242315490e-04,2.925661644360571818e-04,4.623022167883568986e-04
2.943038297041337308e-04,3.110439793427784193e-04,4.912042815461858556e-04
2.938238666468177547e-04,2.916779345209169830e-04,4.875952679241213209e-04
2.993037872716516282e-04,3.148955247036042820e-04,4.646379790980616361e-04
2.859767444292350127e-04,2.968811701811210728e-04,4.576215551187285064e-04
2.976331990842005152e-04,3.011943146534352142e-04,4.859380303713830293e-04
2.981695677320685893e-04,2.871322008688113859e-04,4.596555484516477068e-04
3.045529313683814870e-04,2.872972732505380249e-04,4.854374749177851867e-04
3.048352968827412550e-04,2.847417706917017310e-04,4.656291169651080738e-04
2.940121140641134773e-04,3.131787195499238243e-04,4.562539333101886248e-04
2.863955763714769653e-04,2.995121349663322605e-04,4.711721929666279275e-04
2.989521660342654447e-04,3.007283187912667115e-04,4.856973041252513989e-04
2.829185809110750524e-04,3.009675823929517562e-04,4.561936174674749650e-04
2.945786280757505720e-04,3.071340880373335308e-04,4.486220556574111633e-04
2.883599582527940851e-04,2.883701613296018912e-04,4.699347016434660151e-04
2.933996412987409591e-04,3.175408655327406930e-04,4.591229993393772680e-04
2.958526702519174295e-04,2.916749397486555337e-04,4.688287117602865780e-04
2.869375639320799823e-04,2.895215310226310814e-04,4.531497040897548368e-04
2.774909095991292271e-04,2.850992659946121081e-04,4.490390223578040116e-04
2.901105076054141352e-04,2.962484838343171071e-04,4.716301421918839818e-04
2.976868620971413640e-04,3.104547451985468511e-04,4.758954095922755118e-04
2.899213513720990103e-04,2.855565540564706942e-04,4.657498145834988008e-04
2.897715076283289399e-04,2.798881611737308295e-04,4.693145212804604471e-04
2.899131550133020947e-04,3.134742803228349867e-04,4.563641987355832302e-04
2.788834336229614372e-04,2.866904045230892146e-04,4.323076349794521497e-04
2.812859789993414346e-04,2.868619673673003219e-04,4.693089628069501470e-04
2.912128270203264107e-04,2.900381264617189758e-04,4.643840752422090335e-04
2.917307030898850595e-04,2.891574255659036530e-04,4.568435391959764589e-04
2.772480117050787592e-04,2.833771360320935968e-04,4.651716041886058933e-04
2.955882172998427278e-04,2.934921829462471964e-04,4.461522763284909120e-04
2.878652917438260335e-04,2.844084336921471820e-04,4.525428241249537234e-04
2.839823921272018091e-04,2.895495665013116289e-04,4.649076790910057315e-04
2.877348603251512820e-04,2.988967373461400836e-04,4.490146556602229132e-04
2.902763110171349627e-04,2.771749169523447147e-04,4.505340946558953653e-04
2.779680014685680708e-04,2.914811744470448729e-04,4.304669043066795147e-04
2.817385185818576505e-04,3.040822214430820855e-04,4.661986250968539153e-04
2.854477821606183166e-04,2.915202073677654565e-04,4.385159680904884144e-04
2.836069961360388847e-04,2.806718242727668732e-04,4.545306824310576003e-04
2.804654447088013379e-04,2.690730994370005074e-04,4.495820706941994834e-04
2.938418374418106478e-04,2.885829585854478990e-04,4.208801331296473298e-04
2.861031826790250187e-04,2.783145214016259140e-04,4.398974421451124265e-04
2.811146573916592896e-04,2.810376598424072620e-04,4.432457966106641951e-04
2.809081080206341191e-04,2.701452466010194537e-04,4.509666432315976702e-04
2.789803105788482454e-04,2.928829372756878405e-04,4.218575206598513161e-04
2.850367123297573675e-04,2.921665526572639273e-04,4.562388623109785678e-04
2.897153256814376699e-04,2.704596120748555552e-04,4.372610648559660702e-04
2.874571298274690564e-04,2.991797859415611300e-04,4.556484887205381178e-04
2.757306483866188819e-04,2.880043483041357121e-04,4.328344191327955243e-04
2.830879364047815777e-04,2.804566002521594460e-04,4.661516019101362516e-04
2.874308314601216503e-04,2.751387796720633147e-04,4.280699275206447589e-04
2.868589438926800236e-04,2.912642586220328149e-04,4.469492917155307252e-04
2.813180644255941650e-04,2.749388408533585287e-04,4.394750747267240384e-04
2.853139978930508899e-04,2.784943462999562745e-04,4.480764057628034000e-04
2.649143463285133309e-04,2.771799982662857256e-04,4.424120476141106713e-04
2.847840161773878285e-04,2.754783161375220927e-04,4.306945263510842119e-04
2.751859923770849691e-04,2.737429212289767245e-04,4.575453770393890333e-04
2.838296199565720638e-04,2.786185493711687902e-04,4.638070816918229023e-04
2.794278875392222443e-04,2.606943553216262968e-04,4.333158325962364562e-04
2.785136326871363323e-04,2.701440221107197703e-04,4.319614746628398154e-04
2.798202132183685398e-04,2.740184258618305049e-04,4.375298117086808794e-04
2.728225990643351234e-04,2.478512509791241979e-04,4.272179259202955946e-04
2.672563214377870360e-04,2.794607116319724636e-04,4.338363789454951526e-04
2.762173025933157893e-04,2.692946922615085882e-04,4.292212256246370045e-04
2.702936997924020404e-04,2.774782714869597597e-04,4.373582723548803436e-04
2.759543397215966868e-04,2.614454936478469529e-04,4.594415993557234121e-04
2.749880047372223234e-04,2.679000732438282725e-04,4.410825692079119002e-04
2.673430176814268707e-04,2.842933164474656946e-04,4.154469613046770076e-04
2.701429048276685367e-04,2.743976338714904073e-04,4.068500498065174675e-04
2.785564999538395659e-04,2.658900692102230193e-04,4.348935981938879770e-04
2.559509671973466956e-04,2.783808807534992680e-04,4.231483532825606846e-04
2.792259282002503549e-04,2.682964585466087316e-04,4.458615733108093953e-04
2.810309855544035882e-04,2.735414233803412317e-04,4.346216420810469121e-04
2.774091645489307418e-04,2.638255925695333478e-04,4.144724673767851537e-04
2.609977938817928324e-04,2.511400213805384100e-04,4.105801895384010494e-04
2.665647273625859105e-04,2.660498228794832762e-04,4.264358619431671965e-04
2.710723584808583022e-04,2.790887904968715558e-04,4.441802577357805456e-04
2.760108912424865312e-04,2.715486326761318986e-04,4.380357126963150259e-04
2.760684480509257069e-04,2.631679124746094580e-04,4.153505368677431185e-04
2.623278319766477015e-04,2.663558948976371883e-04,4.241766436545633631e-04
2.627420017000885828e-04,2.614587649332392573e-04,4.137016402365434570e-04
2.696760066040521553e-04,2.675252234498384503e-04,4.061536807034262691e-04
2.747237995137810727e-04,2.723060542573693134e-04,4.196181058796172141e-04
2.615178733947046597e-04,2.697811939981121414e-04,4.121094849469362532e-04
2.700431606273139429e-04,2.707000661796624109e-04,4.251979624501083682e-04
2.755318998934026624e-04,2.596123132842957431e-04,4.229928939639529583e-04
2.549461827675054298e-04,2.701975068244809449e-04,4.348076483128568491e-04
2.694927127460638029e-04,2.537594308815020218e-04,4.120579975600792075e-04
2.795738090532334536e-04,2.663952321310669182e-04,4.263142069094371322e-04
2.598845138042134165e-04,2.507207264083065649e-04,4.022577533582428620e-04
2.697248113406315010e-04,2.640771712147433779e-04,4.291245169733155763e-04
2.701002111939096971e-04,2.470575789645144764e-04,4.154110763907939972e-04
2.649232309372034672e-04,2.680395865321849895e-04,4.217796778126745873e-04
2.591398407189038095e-04,2.601325567344614249e-04,4.203755350236000892e-04
2.688411643309923595e-04,2.568557742265944631e-04,4.208544114120686035e-04
2.624480364388244837e-04,2.500550886532283169e-04,4.128366678615724445e-04
