AD_ax (m/s^2),AD_ay (m/s^2),AD_az (m/s^2)
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
6.600571543454047019e-05,8.353350727860853837e-05,1.146992417190985749e-04
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
7.109843579203069263e-05,8.659420744976419938e-05,9.598932919183968647e-05
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
6.704934269197271421e-05,7.590449565573528367e-05,1.152365405027534816e-04
